Name,Count
arctic,4
tundra,10
inuit,18
unlikeable,21
disease-of-the-week,7
small-screen,23
melodramas,13
alternating,11
smart-aleck,17
android,14
criterion,9
deliberative,5
surface-obsession,8
typifies,9
delirium,11
pre,15
extant,13
lux,5
eighties,7
grandmother,11
plot-lines,6
fleshed-out,17
hickenlooper,26
slasher-movie,4
superlative,11
voyeuristic,32
aan,3
pig,5
flails,4
limply,5
pallid,8
leblanc,9
baseball-playing,8
monkey,8
invitingly,8
overture,7
pathos-filled,8
conducted,7
louts,8
climbing,10
steps,20
stadium-seat,14
megaplex,24
unsalvageability,6
tail,11
pay-off,5
reduces,31
bromides,15
slogans,9
preachy-keen,10
tub-thumpingly,9
chump,14
preteen,23
ww,5
doc,21
out-shock,10
out-outrage,13
out-depress,12
receives,11
luke,8
dim,2
echo,4
eviction,9
horizons,19
boredom,26
collapse,17
dullness,19
etched,6
blake,8
punctuated,35
animator,13
mcfarlane,21
superhero,22
dystopia,13
laziness,18
arrogance,10
moviegoer,28
lured,30
prepackaged,8
hard-sell,10
image-mongering,10
publicist,9
slope,11
dishonesty,20
pose,27
histrionic,5
muse,10
eludes,8
hack-and-slash,9
muttering,10
dissing,11
bluto,3
blutarsky,3
nine,34
afghan,23
byler,34
sentiments,48
groan-to-guffaw,11
ratio,20
pessimists,5
coy,4
ving,8
rhames,9
suffer,41
inspection,7
findings,6
acquires,7
yeah,7
riddle,7
lynne,6
gays,3
attempted,23
stubbornly,14
refused,15
indoor,11
turntable,4
outselling,7
guitar,25
debris,10
four-star,10
rappers,15
suge,8
knight,8
purr,9
nurses,7
gaping,13
olympic,11
brain-deadening,11
hangover,24
disreputable,15
doings,10
substandard,24
unencouraging,5
threefold,6
expansion,6
accompanying,25
stunt-hungry,8
dimwits,8
collected,14
pranks,37
heathers,9
paces,9
social\/economic\/urban,6
spiced,19
over-familiarity,5
hit-hungry,7
strip-mined,6
mercilessly,15
1997,6
fourth-rate,7
carrey,21
schweig,14
exude,15
amidst,10
forbidden,15
sympathizing,12
shocked,32
correct,39
war-movie,14
tamer,11
resurrecting,11
flavorful,15
show-don,8
t-tell,10
reconciled,7
weiss,4
speck,3
20th-century,23
footnotes,12
ballroom,13
waltzed,8
pantheon,38
australia,44
stomp,17
every-joke-has,10
been-told-a,11
thousand-times,7
slickly,7
antiseptic,18
desiccated,33
dysfunctionally,13
excites,11
tickles,10
girl-buddy,9
rock-n-rolling,8
profiling,10
trend,7
overdue,7
allied,9
ardently,11
shakesperean,12
unprovoked,9
suffocate,6
illumination,8
sparse,28
instances,7
veil,12
chick-flicks,15
treating,23
follies,15
breitbart,10
hanussen,21
returned,8
warn,9
outward,9
flakiness,6
funniness,12
schoolgirl,7
drek,16
insider,34
star-making,17
machinery,8
tapestry,11
westerners,19
battles,12
throwaway,42
chasm,22
disturbed,20
beguiling,55
poise,10
non-narrative,14
presumes,19
spin-off,5
opportunism,13
not-too-distant,5
analgesic,11
overstimulated,12
revisiting,14
bombshell,7
self-aware,25
self-mocking,20
intrigued,7
geeked,7
expository,11
drudgery,4
prostitute,12
clients,25
epilogue,21
suspension,33
sieve,9
heart-rate-raising,12
operas,8
altman-esque,11
wistfully,5
helping,26
artwork,6
animaton,7
hardest,6
seldhal,10
recesses,9
unearth,12
quaking,15
marinated,1
drug-related,14
dispossessed,18
blacklight,10
floyd,8
eye-rolling,13
muddy,18
miscalculations,5
cries,3
dialog,29
oh-so,17
100-year,7
interrupted,17
hurley,44
bathing,14
pollyana,5
patronizing,15
untalented,38
artistes,20
dog-paddle,9
burgeoning,10
professionals,36
cribbed,4
lang,12
metropolis,37
potemkin,7
lasting,26
disappears,11
winded,10
fervid,11
aboriginal,6
implication,4
truncheoning,17
defiant,15
flux,7
mccoist,5
closed,9
fright,21
dread,31
spellbinding,33
helms,9
anti-,8
included,27
bray,13
garden,11
resume,16
zoe,7
clarke-williams,8
enemies,6
dilettante,10
expend,10
catch-22,18
comprehend,24
mazel,2
tov,5
unsurprisingly,2
caretakers,26
attentive,16
halfwit,9
standup,18
limb,20
outshined,12
ll,14
twenty-first,7
doubting,9
iconic,16
dozens,28
orson,8
solomonic,11
decision,36
turbulent,29
duel,7
whirls,3
devastatingly,19
sloppiness,10
ooze,6
restage,8
tart,34
tv-insider,10
counter,9
crudity,27
pains,14
cancer,20
zeitgeist,9
contain,5
balto,10
quarter,40
toy,17
grubbing,6
loveless,4
characterisations,8
nakata,19
downtown,21
overhearing,2
late-twenty-somethings,7
natter,7
tables,6
26,6
out-to-change-the-world,13
aggressiveness,13
bled,10
centre,10
stupidities,4
advised,12
squint,11
noticing,20
egregious,17
lip-non-synching,16
punch-and-judy,9
action-and-popcorn,6
obsessed,7
quasi-documentary,4
karim,8
dridi,12
cuban,29
assess,11
evasive,7
erin,12
brockovich,12
eleven,11
pro,29
4\/5ths,5
franc,12
eats,24
meddles,18
argues,16
kibbitzes,12
laconic,14
critiquing,9
faltering,12
half-step,12
criticizing,9
commiserating,11
sprightly,31
sufficiently,11
amuse,48
unreligious,11
escort,28
hairy,4
gibson,33
shudder,14
tremble,12
maggots,7
crawling,8
groan,14
hiss,13
julianne,15
sparring,12
succession,15
guei,10
wind-in-the-hair,8
attracting,12
pronounce,30
kok,10
thus,9
ample,20
elicited,6
sympathies,15
murder-on-campus,5
yawner,4
spawned,5
commerce,44
banderas,15
lucy,25
dwells,6
crossing-over,13
ethnicities,11
marker,8
essayist,10
requiring,11
straight-up,8
espite,4
monument,20
occupied,10
72,8
lecter,18
pint-sized,17
community-college,7
advertisement,7
amp,16
phantom,15
anxious,14
conjured,28
briefly,13
evaded,6
infrequently,23
slam-bang,8
wild-and-woolly,8
wall-to-wall,16
overstylized,1
glosses,7
rafael,10
affectation-free,5
absent,17
sensation,28
traces,14
terrifically,13
cliff,17
vowing,11
dig,33
dungeons,14
military,49
examine,46
labyrinthine,24
buffeted,5
sterling,20
deliverance,10
improvise,15
directionless,11
profundities,7
porthole,5
dull-witted,8
disquietingly,7
understatement,10
woe,4
overlook,17
goofily,13
well-lensed,14
gorefest,12
stiletto-stomps,7
battlefield,27
drive,123
chiefly,26
lo,11
zaidan,20
zeroes,7
paycheck,8
persistent,8
woozy,18
undercuts,28
personified,22
adversity,7
prettiest,9
whit,5
spookily,7
glucose,13
aesthetic,27
ravishing,52
baroque,23
berling,13
isabelle,4
mistakes,15
nobility,8
zigzag,6
densely,28
closed-door,6
hanky-panky,6
juiceless,7
precedent,10
fun-for-fun,17
boho,11
recovering,11
gears,23
claus,8
raffish,9
perfected,8
self-aggrandizing,15
documentary-making,11
wankery,9
merited,7
lifelong,25
formalist,10
assassination,28
deviously,5
adopts,12
guise,12
bomb,25
wireless,12
quintessentially,6
ba,12
murdock,15
a-team,13
in-between,9
impeccably,3
tobey,4
geek,10
meeting,13
exceeding,4
majestic,16
burnt,8
marathons,12
beginnings,19
sweet-and-sour,11
curmudgeonly,6
grounds,19
improbably,11
forbearing,11
contend,21
craziness,24
child-rearing,11
los,19
angeles,19
werewolf,22
avoiding,10
heidi,21
mai,11
thi,12
shapable,16
snagged,7
replacing,14
objects,18
misbegotten,5
fragmentary,12
ze,7
bust,30
blondes,6
inter-racial,10
importantly,30
singing,52
live-style,14
dishes,5
ton,7
divided,8
savory,13
dumber,13
speak,65
fluent,26
flatula,16
advises,14
denlopp,14
er,47
bubbly,26
alien,60
deckhand,18
updatings,4
parrot,7
morph,21
mimics,15
sincerely,15
jam,13
blender,22
technological,16
blood-drenched,9
norrington-directed,11
s.,9
overinflated,9
mythology,25
recognizes,9
yep,2
conveys,17
shadow,52
30-year,9
porridge,19
chewy,11
atypically,11
fast-edit,14
hopped-up,16
p,5
artnering,4
tv-cops,10
chitchat,4
neurotics,8
college-spawned,7
colgate,11
u,15
lizard,19
cheech,11
chong,10
chips,11
ugly-looking,8
swaggers,12
sleep-inducingly,6
slow-paced,7
phoney-feeling,11
sharpie,16
pen,38
disgust,40
coarse,13
trifling,7
opposites,7
mullan,10
socio-political,9
northern,21
ireland,17
pulsating,11
shoots,31
expectant,8
adoring,9
wide-smiling,11
reception,11
behaving,16
snatch,24
synergistic,10
sleekness,10
stalked,4
creepy-crawly,7
bug,8
91-minute,11
startle,7
stifled,8
prevalence,12
fast-forward,13
stringently,11
laissez,10
passer,10
icon,49
dazed,18
pornography,12
kid-empowerment,6
ghandi,8
quasi-shakespearean,11
misogynist,10
sleight-of-hand,10
ill-wrought,8
hypothesis,8
sorrow,24
laugther,10
cascade,5
kazan,11
reversal,17
flashbulb,5
absence,26
bout,15
risky,27
venture,45
binging,6
cotton,21
junk,72
unforgettable,48
immortals,9
challenge,33
centuries,58
impervious,12
affectionately,7
unafraid,6
elbows,27
heartache,45
someday,11
disservice,16
miracles,12
seedy,6
mourning,10
spiritualism,11
insecure,40
framing,13
wholesale,14
ineptitude,9
unrepentant,14
excursion,17
epicenter,15
percolating,19
instability,17
often-funny,10
distressingly,7
rail,6
ongoing,35
unprecedented,23
abiding,7
hallucinogenic,11
acres,6
haute,7
couture,7
conceal,22
spine,38
kubrick,8
amazement,29
participate,14
ill-advised,18
mores,44
jargon,13
afford,14
concerns,20
year-end,10
museum,44
q.,17
archibald,15
pedestal,22
lifting,10
lionize,9
notch,31
renegade-cop,9
kidnapper,9
expertly,44
plucking,15
extremities,8
hairpiece,8
lai,11
instructs,4
lad,31
zen,8
prickly,13
misanthropy,13
bod,6
household,12
postapocalyptic,6
meanders,15
commander-in-chief,4
propels,11
echelons,14
masked,12
injustice,17
graveyard,8
zombie-land,7
mediterranean,5
sparkles,20
traffics,8
encumbers,8
attending,21
balkans,15
obstacle,7
replace,11
dodge,4
prophet,13
intricately,14
orlean,10
dictate,9
landau,9
sc2,6
autopilot,10
concoction,41
masters,11
remove,6
herring,9
meatier,8
and\/or,52
tipped,7
long-lived,8
friendships,39
track,53
blip,20
well-mounted,6
matchmaking,8
registering,10
in-joke,4
tiniest,25
segment,31
bluer,5
biologically,5
achival,6
escaped,26
painting,28
directly,30
exalts,9
marxian,12
harmoniously,13
joined,17
song-and-dance-man,9
pasach,10
ke,12
burstein,30
ladles,4
flavour,8
pizza,14
booty,5
uncouth,7
vicious,29
cycle,20
soullessness,20
describing,5
embracing,24
harshness,9
weaned,5
auto-critique,8
clumsiness,6
censure,9
mankind,9
unstable,6
inmates,7
food-for-thought,8
instructive,16
anecdote,12
seizures,12
little-known,37
ins,9
outs,20
commonplace,16
seamy,22
thandie,8
newton,21
hepburn,10
icons,10
galore,10
moldy-oldie,8
not-nearly,11
as-nasty,13
as-it,10
thinks-it-is,6
dripping,5
bypassing,4
trivialize,8
pent,14
refreshed,13
lumbering,15
wheezy,8
guardian,8
avon,10
99-minute,5
stink,4
unlaughable,5
jealous,21
thematically,45
bowel,15
long-on-the-shelf,13
point-and-shoot,15
groove,36
kibosh,8
languid,17
acceptance,28
greed,16
materalism,6
kids-in-peril,12
theatrics,16
primal,15
impresses,11
manhunter,9
hookers,6
criticizes,7
watered-down,7
water-born,15
hennings,13
drama\/character,9
pooper-scoopers,4
not-so-small,6
expecting,30
yvan,40
writes,8
fees,18
raving,9
horror\/action,9
admirer,10
drawbacks,9
world-renowned,14
expiration,17
cafeteria,8
goulash,8
masturbation,9
adapted,41
hare,9
cunningham,12
flows,10
forwards,8
plex,9
predisposed,17
ignoring,13
elephant,15
intrepid,15
historic,14
raise,47
hart,20
unintended,6
pet,15
unifying,12
undermines,27
thornier,12
nature\/nurture,14
argument,26
regards,26
checking,32
negatives,11
outweigh,6
positives,7
officially,13
bestial,11
ugly-duckling,5
accidental,13
skippable,9
hayseeds-vs,8
strongman,4
molehill,6
brawn,16
restore,7
prominence,9
terrors,14
praiseworthy,9
specificity,19
uniqueness,20
squander,14
low-grade,18
mikes,11
respecting,8
porno,20
slc,6
command,7
mitch,7
sole,31
a.c.,7
a.c,1
hollowness,6
overcomes,32
envelops,5
well-directed,23
moodiness,10
semi-amusing,11
lyrics,14
tonight,39
program,85
boom-box,8
vegetables,8
batch,18
sappiness,7
resorts,19
fishy,17
self-amused,8
freddy,40
fingered,42
induce,11
skateboarding,11
proverbial,21
dismantle,8
facades,9
wonderous,13
accomplishment,28
veracity,13
croze,7
bibi,21
tolerable,16
slog,32
well-trod,7
chirpy,3
songbird,4
popped,8
bumper,20
diamond,8
tomfoolery,4
trudge,7
rode,10
zipper,11
eating,33
extra-large,14
kidnapping,21
unsavory,18
laggard,4
wending,5
conscience,27
near-masterpiece,5
cloaked,12
euphemism,8
flag,12
potshots,17
w.,21
bush,23
henry,42
et,37
al,30
laugh-free,9
lecture,21
w,30
underdeveloped,9
conveyor,11
drowsy,26
infatuated,16
self-examination,20
subplot,23
smuggling,10
danish,25
alter,10
annie,7
crispin,10
screwing,9
funnybone,9
mora,8
hitler-study,7
snide,17
hokey,33
testimonial,20
cruelties,8
blacks,12
distilled,12
caucasian,11
numbing,33
'90s,13
silbersteins,12
roussillon,6
populating,5
meanspirited,10
cash,15
stasis,25
nerds,30
inventing,7
investigation,7
140,8
guiltless,6
anti-kieslowski,18
revelled,9
shallows,12
director\/co-writer,13
jacques,31
walt,14
becker,7
way-cool,7
spies,8
boorish,7
i-heard-a-joke,7
at-a-frat-party,5
glued,21
deer,8
elfriede,19
jelinek,31
waif,13
smear,14
lip-gloss,14
sweaty,9
coat,21
shopping,20
grumbling,6
grub,9
implied,8
locusts,4
horde,6
wanders,23
stylistically,12
jeunet,12
trier,15
manager,27
ignored,43
maddeningly,38
sedate,11
large-screen,16
swooping,25
scooping,15
fluttering,11
stammering,10
'53,7
pump,26
overworked,15
splatterfests,6
user-friendly,12
talkers,4
underachieves,4
seller,19
spoil,17
not-being,8
granger,6
gauge,7
punny,17
6,17
grade-school,11
overpowered,6
molested,13
murk,20
impair,5
highway,24
patrolman,15
fiendishly,3
dizzy,17
disorientated,16
libretto,8
ideally,9
philosophically,2
logistically,6
eternal,8
pique,13
puzzled,8
spielbergian,4
smack,31
armed,19
oscar-nominated,15
1937,10
dwarfs,15
succeeded,20
groggy,8
niftiest,5
perpetrated,17
alchemical,10
transmogrification,10
austen,18
hollywood-ized,8
bailiwick,6
outwardly,8
playwriting,11
distorts,12
riddles,7
unsuccessful,15
shallower,8
egregiously,6
not-so-divine,5
hefty,35
re-fried,8
tomatoes,9
big-hearted,8
concession,32
feelings,48
evoked,5
lukewarm,23
unnatural,14
shaken,24
blasts,11
rage,44
frei,12
gallery,19
scented,9
bath,33
alexandre,18
9\/11,20
praying,7
gosford,32
jump-in-your-seat,9
backseat,11
trifecta,10
writer-producer-director,7
watstein,8
finishing,8
counterculture,22
affinity,6
rancid,7
evangelical,18
boosterism,3
reunions,10
shambles,12
wrath,11
khan,11
nagging,17
sordid,54
one-of-a-kind,15
sillified,10
stop-and-start,7
theological,4
tongues,13
toughest,11
leonard,15
armenian,10
genocide,10
thud,9
deem,5
endeavors,12
tennessee,19
oprah,18
twister,4
movie-movie,7
bankruptcy,11
fell,10
panic,16
sucking,49
bang,27
cluelessness,16
misplaced,28
rally,23
protestors,14
salaciously,3
jacqueline,7
plimpton,6
writer\/directors,11
approached,25
usher,7
bowling,30
columbine,16
rekindles,7
muckraking,16
sydow,7
luckiest,37
cruelly,27
middling,26
twilight,13
predict,15
preordained,25
proposes,12
self-satisfied,56
22-year-old,27
girlfriend,27
18-year-old,24
mistress,24
coherence,29
joins,13
emigre,13
same-sex,29
elude,16
nationally,18
vibrantly,5
encyclopedia,6
shoplifts,11
farewell-to-innocence,13
wanderers,15
bronx,18
cribbing,11
chomp,23
louiso,6
dawdle,10
disaffected-indie-film,11
mode,26
late-inning,9
seduced,20
mugs,15
castles,11
outgag,7
whippersnappers,12
pearls,11
clicking,11
irwins,15
death-defying,10
iceberg,18
melt,32
melts,5
sinuously,7
off-puttingly,5
cues,5
jeong-hyang,10
blacken,9
organ,10
vengefulness,10
understandable,29
motivation,27
macy,26
thanksgiving,25
balloon,13
heavy-duty,6
ropes,6
docu-dogma,10
plainness,10
invisible,25
psychic,27
merry,10
simmering,17
unhappily,12
excessively,20
hang,62
jarecki,6
gibney,6
diplomat,14
tweaked,20
statecraft,12
prevalent,25
c.,19
c,1
gruesome,10
sociopath,17
scariest,25
sadists,8
wisely,13
plucky,25
aggrieved,1
unturned,14
brazenly,21
tommy,9
peep,23
booths,14
mopping,21
moldering,9
howlingly,11
big-budget,52
clunkiness,14
groaner,4
zero-dimensional,8
lament,10
uninhibited,10
skipping,11
frazzled,10
wackiness,10
frayed,9
fumbled,13
ayres,4
boomers,12
silent-movie,9
sucker-punch,8
beause,9
cuddly,16
non-threatening,11
nurtured,9
space-based,7
plasma,9
conduits,9
unintelligible,2
brain-slappingly,8
phenomenon,30
peaked,5
responsibilities,16
toddler,12
bisexual,12
competing,11
lawyers,11
stomach-knotting,11
undertone,22
merrily,6
unsung,9
spaghetti,13
entertainments,16
athletic,14
awed,10
sportsmen,19
hat-in-hand,9
stifles,12
homogenized,10
rose-tinted,15
charly,7
imitative,9
innumerable,10
derisions,9
abc,35
treated,18
docile,7
wordless,10
ethnographic,10
extras,19
g.,1
g,27
ferment,6
well-shaped,15
traveled,6
devastated,13
famine,18
documented,12
cruelty,24
turturro,11
fabulously,6
butler,26
excels,24
disappearing\/reappearing,15
emergence,15
undiminished,5
dour,22
consistency,7
jacobi,9
writings,20
erotically,14
dullingly,6
possess,42
yawn-provoking,9
farm,40
pee-related,10
grimace,16
myer,9
prevail,8
parmentier,9
generically,4
bloodwork,17
stultifyingly,22
collar,10
walled-off,13
transcendent,20
geniality,6
fanatical,25
adherents,16
bloodstream,18
credulous,13
subordinate,16
r-rated,23
hideous,14
integrating,10
foreground,11
forest,31
hue,12
drastic,23
iconography,14
superheroics,4
engross,8
antsy,10
bling-bling,9
provocations,8
cheapening,9
three-ring,5
aplenty,16
eternity,10
annoyed,11
nowheresville,7
gotten,44
merchandised-to-the-max,7
recruiting,14
playlist,19
costuming,17
mill,31
interact,5
transpose,11
hooting,16
praises,24
denver,2
vanessa,11
redgrave,26
butterfingered,3
big-fisted,11
jez,29
butterworth,29
smallest,20
sensitivities,20
clamorous,18
descends,20
sub-tarantino,10
strut,6
104,15
koshashvili,3
kindred,8
corniness,7
bio-drama,7
decay,11
cheap-looking,19
candid,29
collide,21
hang-ups,12
fresher,13
accident,17
dismay,14
twin,44
peaks,12
uncharismatically,4
solace,33
stocked,9
conflagration,13
nesbitt,13
flying,23
modicum,6
efteriades,2
vibe,20
hug,20
expose,13
hustlers,10
exploitive,20
defeats,27
futile,26
moviemakers,13
crashing,31
keg,10
transparency,9
training,11
world-class,34
fencer,14
nyc,24
minimally,9
braveheart,14
mistaken-identity,4
film-culture,7
referential,13
alienated,20
executive,32
re-invents,7
charlize,4
woodman,7
influenced,26
girl-meets-girl,17
cuba,7
indigenous,13
eke,11
commune,9
blips,11
self-pitying,6
standardized,9
affect,9
kurds,10
ken,9
ailments,9
dearth,18
uninflected,11
trials,23
nanook,6
centering,17
flashback,14
swipe,28
recompense,12
repetitious,21
blinding,5
persistence,5
unmistakably,4
wittier,6
robustness,9
bloodletting,11
wreckage,11
tried-and-true,8
seigner,4
naturalism,42
relieved,6
xmas,11
sublimely,17
loneliest,4
virtuous,11
lending,7
belong,7
influential,9
tattoos,13
to-do,16
remorse,8
rape,19
amiably,8
self-sacrifice,17
prepared,10
cling,6
victimized,22
addictive,10
questionable,32
ambivalence,22
itinerant,8
savaged,9
genes,7
embellishment,9
valid,17
leaning,13
badly-rendered,7
revigorates,6
sway,28
psychedelia,12
truckzilla,11
cryin,20
hrs,8
anti-establishment,11
whip-crack,14
flight,16
sneeze,12
close-to-solid,5
ants,15
arrow,22
unscathed,17
raging,23
overflows,5
xiaoshuai,3
well-realized,9
embroils,11
intro,16
participant,9
donald,16
susan,61
sontag,5
stern,7
knockoff,16
chatter,10
parrots,11
rampant,16
devaluation,8
half-asleep,18
insults,20
placed,34
favorites,15
flexible,7
brother-man,12
surfaces,18
involvement,23
goodall,22
minded,17
adhere,9
uhf,11
intermittent,39
heart-breaking,5
fireballs,16
implosion,11
inexpressible,6
revived,7
besides,36
wide-eyed,11
glinting,7
questioning,24
cinematically,24
enables,13
navigate,16
aplomb,57
collaborators,26
entitled,5
fashioning,11
sure-fire,14
prescription,14
wewannour,6
regimen,12
stress-reducing,13
backlash,8
lemon,11
dodger,14
slapping,26
capricious,7
intermediary,11
triteness,22
device,47
hour-and-a-half-long,13
mantra,4
exhibits,5
sensationalism,18
salacious,6
telenovela,5
compassionately,7
ate,10
reeses,11
peanut,12
often-cute,8
judicious,13
invulnerable,9
playoff,11
boardwalk,12
goosebumps,7
